date,raw_area,enh1_area,enh2_area,cloud_cover,ice_cover,datetime
2016125,16.5384,16.5384,16.5384,0.006810074586531187,0.0,2016-05-04
2016102,14.6844,14.6844,14.6844,0.008688255665593293,0.0,2016-04-11
2016269,3.4749,6.4197,10.4355,0.5132375189107413,0.0,2016-09-25
2016246,10.7361,10.7361,10.7361,0.008478098246197325,0.0,2016-09-02
2016214,11.4651,11.4651,11.4651,0.005076538581693221,0.0,2016-08-01
2016045,10.7145,10.7145,10.7145,0.02721032848504658,0.0,2016-02-14
2016198,13.3209,13.3209,13.3209,0.0027624309392265197,0.0,2016-07-16
2016086,13.3128,13.3128,13.3128,0.011097740339617596,0.0,2016-03-26
2016150,17.5644,17.5644,17.5644,0.007122507122507123,0.0,2016-05-29
2016141,17.6958,17.6958,17.6958,0.006718868401111392,0.0,2016-05-20
2016077,10.8756,10.8756,10.8756,0.009345794392523364,0.0,2016-03-17
2016068,7.6059,9.0405,11.358,0.7122378098610733,0.0,2016-03-08
2016182,0.5823,24.039,20.9196,0.9832682510538158,0.0,2016-06-30
2016054,10.4103,10.4103,10.4103,0.13955218329241986,0.0,2016-02-23
2016173,15.9201,15.9201,15.9201,0.005789118705035972,0.0,2016-06-21
2016301,8.1171,8.1171,8.1171,0.011616438356164382,0.0,2016-10-27
2016070,10.8261,10.8261,10.8261,0.014258788822420716,0.0,2016-03-10
2016221,11.0493,11.0493,11.0493,0.005508302956662616,0.0,2016-08-08
2016166,15.4359,15.4359,15.4359,0.004931538640055698,0.0,2016-06-14
2016298,1.8585,1.8585,1.8585,0.044423877834335955,0.7688346580096271,2016-10-24
2016237,9.7353,9.7353,9.7353,0.00441785549930971,0.0,2016-08-24
2016138,9.4617,12.1113,14.2056,0.5407766566199275,0.0,2016-05-17
2016365,0.0,0.0,0.0,1.0,0.0,2016-12-30
2016278,5.2389,5.2389,5.2389,0.006485748421232292,0.0,2016-10-04
2016118,16.8732,16.8732,16.8732,0.01128572935344373,0.0,2016-04-27
2016258,5.8635,8.1972,11.5407,0.5096711070971626,0.0,2016-09-14
2016013,10.0404,10.0404,10.0404,0.02618715083798883,0.0,2016-01-13
2016093,13.3911,13.3911,13.3911,0.009651224707135251,0.0,2016-04-02
2016038,10.6722,10.6722,10.6722,0.009687656589276767,0.0,2016-02-07
2016134,16.6734,16.6734,16.6734,0.006009228457989055,0.0,2016-05-13
2016262,7.4331,7.4331,7.4331,0.0070930512142341915,0.0,2016-09-18
2016342,8.7444,8.7444,8.7444,0.13024796347685974,0.0,2016-12-07
2016109,16.5384,16.5384,16.5384,0.011777359505243347,0.0,2016-04-18
2016029,10.5732,10.5732,10.5732,0.03396102294219225,0.0,2016-01-29
2016294,7.7859,7.7859,7.7859,0.020826259196378042,0.0,2016-10-20
2016349,8.433,8.4897,10.1394,0.5699664968562118,0.0,2016-12-14
2016238,9.4806,9.4806,9.4806,0.003122929876029147,0.0,2016-08-25
2016158,15.957,15.957,15.957,0.007612224336728982,0.0,2016-06-06
2016253,9.5868,9.5868,9.5868,0.006991703178894379,0.0,2016-09-09
2016317,3.1293,8.0478,10.6956,0.7649881716796214,0.0,2016-11-12
2016098,11.664,11.7711,13.8609,0.448932732375202,0.0,2016-04-07
2016338,0.0081,6.894,12.4677,0.9994952893674294,0.0,2016-12-03
2016157,17.1,17.1,17.1,0.006328120914178129,0.0,2016-06-05
2016006,0.1062,8.8713,8.5689,0.9963200898147571,0.0,2016-01-06
2016022,10.2312,10.2312,10.2312,0.03497453310696095,0.0,2016-01-22
2016333,3.7233,7.4574,10.6101,0.8749471011426153,0.0,2016-11-28
2016205,11.349,11.349,11.349,0.002610139998418097,0.0,2016-07-23
2016318,8.5185,8.5185,8.5185,0.004941126997476872,0.0,2016-11-13
2016358,9.2772,9.2772,9.2772,0.01311632359980852,0.0,2016-12-23
2016328,8.4825,8.4825,8.4825,0.005277044854881266,0.0,2016-11-23
2016061,10.998,10.998,10.998,0.01926163723916533,0.0,2016-03-01
2016230,10.9125,10.9125,10.9125,0.005169018706924844,0.0,2016-08-17
2016189,15.8958,15.8958,15.8958,0.018668740971219025,0.0,2016-07-07
2016326,0.0,0.0,0.0,1.0,0.0,2016-11-21
2016285,5.2101,5.2101,5.2101,0.01731454761500594,0.0,2016-10-11
2016178,15.8976,15.8976,15.8976,0.06440677966101695,0.0,2016-06-26
2017223,0.0,0.0,0.0,1.0,0.0,2017-08-11
2017159,17.8101,17.8101,17.8101,0.007672249523618494,0.0,2017-06-08
2017292,11.8341,11.8341,11.8341,0.010237109522017313,0.0,2017-10-19
2017175,17.4618,17.4618,17.4618,0.006655744419414295,0.0,2017-06-24
2017168,13.3983,13.3983,13.3983,0.0044804065801792164,0.0,2017-06-17
2017344,12.6702,12.726,14.3874,0.27477848753348444,0.0,2017-12-10
2017031,9.9954,9.9954,9.9954,0.06191401300785539,0.0,2017-01-31
2017088,18.1557,18.315,18.5652,0.30579166523280227,0.0,2017-03-29
2017008,9.2016,9.2016,9.2016,0.05228031145717465,0.0,2017-01-08
2017217,18.0648,18.0648,18.0648,0.007221287961222672,0.0,2017-08-05
2017192,18.4464,18.4464,18.4464,0.005965371744507493,0.0,2017-07-11
2017232,0.2952,15.7572,18.0333,0.991511387163561,0.0,2017-08-20
2017197,5.6736,10.4616,10.9728,0.6630858853081075,0.0,2017-07-16
2017264,10.9188,12.8808,14.1453,0.23486377396569125,0.0,2017-09-21
2017079,10.9485,12.3588,13.7331,0.4964609462312183,0.0,2017-03-20
2017257,14.1408,14.1408,14.1408,0.009081735620585266,0.0,2017-09-14
2017252,11.4291,11.5074,15.9183,0.5849864374652767,0.0,2017-09-09
2017239,16.3116,16.3116,16.3116,0.008371176888986158,0.0,2017-08-27
2017360,12.3678,12.4398,13.7898,0.1363750628456511,0.0,2017-12-26
2017277,3.6711,8.3691,11.4597,0.8553956324446965,0.004393458628264584,2017-10-04
2017328,12.2526,12.2526,12.2526,0.04288526434195726,0.0,2017-11-24
2017297,12.5343,12.5343,12.5343,0.00847216289335042,0.0,2017-10-24
2017237,17.6697,17.6697,17.6697,0.0095348602562809,0.0,2017-08-25
2017132,18.5733,18.5733,18.5733,0.006929406669553919,0.0,2017-05-12
2017182,17.5455,17.5455,17.5455,0.0057629538963688285,0.0,2017-07-01
2017287,11.9565,11.9565,11.9565,0.008137972226370017,0.0,2017-10-14
2017032,10.0962,10.0962,10.0962,0.007168775997875919,0.0,2017-02-01
2017042,10.1952,10.1952,10.1952,0.006664328305857594,0.0,2017-02-11
2017095,19.1106,19.1106,19.1106,0.024396967608545827,0.0,2017-04-05
2017312,13.5522,13.5522,13.5522,0.11900304235899836,0.002781456953642384,2017-11-08
2017296,12.1572,12.1572,12.1572,0.011344507062870528,0.0,2017-10-23
