datetime,raw_area,cloud_cover,ice_cover,lake_area,smoothed_area,flag
2018-08-23,19.0386,0.4602745318160943,0,19.0386,18.080032683212377,E
2018-08-25,0.8955,0.9879723424316418,0,18.1053,17.77261448076511,E
2018-08-27,1.8441,0.9840668740279938,0,17.9199,17.479522901521996,E
2018-08-30,16.3197,0.0346057605281371,0,16.3197,17.043011138495817,E
2018-09-04,15.6411,0.0029831908668464,0,15.6411,16.347298848334365,O
2018-09-08,14.5458,0.0035143966952339,0,14.5458,15.823213787810237,O
2018-09-09,15.4926,0.0034157355410177,0,15.492600000000001,15.699516920276661,O
2018-09-11,10.0368,0.8716286993657408,0,16.434,15.466421113888853,E
2018-09-14,15.1749,0.5025960233642103,0,15.1749,15.166917706216196,E
2018-09-15,13.6314,0.0007916611690196,0,13.6314,15.116815280261378,O
2018-09-16,2.4939,0.9767293431980988,0,14.464668663358756,15.012027272497106,I
2018-09-19,18.8325,0.2610967901408948,0,14.328774104535157,14.849657525060824,I
2018-09-21,8.3556,0.9179082701847152,0,14.238177731986092,14.779485940412583,I
2018-09-24,12.951,0.0043589566180031,0,12.951,14.708651211187359,O
2018-09-26,4.0779,0.9595309122738072,0,15.8265,14.673977590984887,E
2018-09-29,12.9735,0.004351429755491,0,12.9735,14.622438400810973,O
2018-10-01,14.8923,0.8409385844331868,0,14.8923,14.60661613178965,E
2018-10-04,13.1328,0.0031425058068042,0,13.132799999999998,14.591097654517581,O
2018-10-06,5.3397,0.9421565759968804,0,15.975,14.611112658585776,E
2018-10-09,20.6721,0.6765521805866531,0,14.299274044867866,14.643757652392953,I
2018-10-10,12.8286,0.0118544194107452,0,12.8286,14.658046711966783,E
2018-10-11,0.927,0.9919277098991356,0,15.4449,14.671861481588193,E
2018-10-14,8.9667,0.8098010767057386,0,14.38661272769372,14.715444433134806,I
2018-10-17,0.0063,0.9999510622976948,0,14.439788326212614,14.756729739255555,I
2018-10-19,3.8007,0.964167225272161,0,16.38,14.78811273290133,E
2018-10-21,0.3798,0.9968471934792192,0,14.510689124237805,14.830412343933633,I
2018-10-24,15.7059,0.036814217904846,0,15.7059,14.900341492991396,E
2018-10-26,14.562,0.0367900940588165,0,14.562,14.951809413937362,E
2018-10-29,12.807,0.5229794509067748,0,14.706,15.036016677069417,E
2018-10-31,7.3845,0.9219069736453882,0,15.090033562964006,15.112377204130407,I
2018-11-02,15.0912,0.3042034939209095,0,15.0912,15.183517584405632,E
2018-11-03,14.9787,0.0024574442579717,0,14.978699999999998,15.218738253890473,O
2018-11-05,10.26,0.8724646760714645,0,15.463853354256353,15.338744151632604,I
2018-11-08,15.5556,0.0027119035254745,0,15.5556,15.557296321625282,O
2018-11-10,0.0063,0.99994887824258,0,14.9121,15.710434872927879,E
2018-11-11,15.8445,0.3530903211582273,0,15.8445,15.801138401407771,E
2018-11-13,15.3378,0.0048467153284671,0,15.3378,15.983461636085089,O
2018-11-15,12.0195,0.8422718522280355,0,18.45,16.164087374050116,E
2018-11-18,12.1914,0.7947389156589993,0,16.2126,16.438679667516496,E
2018-11-20,5.5836,0.950383083542603,0,19.3257,16.624678922989126,E
2018-11-23,7.0686,0.6600735771478035,0,17.2692,16.907336214183804,E
2018-11-27,16.0983,0.3046571295288446,0,17.620649999999998,17.30132481489468,E
2018-11-28,9.2943,0.3727526724975705,0,17.457032232250054,17.40318850875211,I
2018-11-30,3.5604,0.9672963253833752,0,18.2106,17.60302723000107,E
2018-12-03,17.3979,0.0078525970026688,0,17.3979,17.90944218768613,O
2018-12-04,16.0704,0.6763106373721992,0,17.55945,18.013626552865734,E
2018-12-05,0.4725,0.9962265778295276,0,18.13450284865197,18.105820270595416,I
2018-12-08,19.0431,0.0047507055503292,0,19.0431,18.38085682996669,O
2018-12-10,5.5602,0.9446728101519752,0,18.5652,18.552140047266697,E
2018-12-13,17.8524,0.1071299963989917,0,17.8524,18.79058150763014,E
2018-12-15,0.2115,0.9983952143242486,0,19.159185434967362,18.944304600424978,I
2018-12-18,0.5418,0.9959257980901332,0,19.47437511866591,19.18751270268915,I
2018-12-20,18.7407,0.2884674525884162,0,19.3491,19.363357307549073,E
2018-12-23,14.0949,0.3120277631347742,0,19.999691258163494,19.63581969584036,I
2018-12-25,10.1583,0.901224304054468,0,19.9782,19.83650301975786,E
2018-12-29,17.3547,0.7494738209692089,0,23.382,20.231326781375518,E
2018-12-30,7.6239,0.9265823662474756,0,19.2069,20.334781046589676,E
2019-01-02,9.7686,0.9090650134048256,0,20.1411,20.663789740687243,E
2019-01-04,10.4733,0.8947830018083183,0,19.7964,20.867116448118423,E
2019-01-05,19.4526,0.6294213459065581,0,20.457900000000002,20.97293817322516,E
2019-01-07,21.9285,0.0097541150172729,0,21.9285,21.186148403411988,O
2019-01-09,1.1205,0.9916421637733114,0,21.798100172596353,21.40544136119397,I
2019-01-12,22.3263,0.0082357174269379,0,22.3263,21.753606714266013,O
2019-01-14,20.6703,0.7040258769555917,0,20.997,21.99735683023283,E
2019-01-17,22.8096,0.0125457804098807,0,22.8096,22.368457218179707,E
2019-01-19,9.1134,0.9116011488533292,0,22.909485406882744,22.62500713831512,I
2019-01-21,22.842,0.2095427930733773,0,22.842,22.871985733360148,E
2019-01-22,18.7731,0.7783904382470119,0,21.3156,22.992788078434774,E
2019-01-24,12.897,0.8672472092269211,0,21.087,23.23501596602107,E
2019-01-27,14.58,0.1746905089408528,0,23.800995436827304,23.574394656533364,I
2019-01-30,23.5314,0.2251659554291133,0,23.72985,23.91688637328509,E
2019-02-01,24.5889,0.0236921097770154,0,24.5889,24.149293466913566,E
2019-02-03,12.78,0.8907280436472209,0,24.3621,24.388956866212165,E
2019-02-06,22.1985,0.4629286880783887,0,24.3657,24.745108509028984,E
2019-02-08,11.4903,0.8884646969405762,0,25.190682648046614,24.98059711158414,I
2019-02-11,24.2262,0.1171242087310177,0,24.226199999999995,25.3314774527321,E
2019-02-15,28.0008,0.1316773653363103,0,28.0008,25.804042977309646,E
2019-02-16,19.1349,0.3399664721221905,0,26.169077179913575,25.923123555932822,I
2019-02-18,10.1799,0.903364431686146,0,26.407822887448344,26.162050841120333,I
2019-02-21,14.3388,0.7165074111638997,0,29.16,26.52530637989226,E
2019-02-22,1.0971,0.991593915070269,0,26.88531430251788,26.65299957540022,I
2019-02-26,26.6679,0.0066045326538822,0,26.6679,27.15792777134374,O
2019-02-28,9.4365,0.9120703102068884,0,27.60039877002253,27.421782421865473,I
2019-03-03,27.189,0.0056285178236397,0,27.189000000000004,27.82191430235924,O
2019-03-05,8.9055,0.9182629957293552,0,28.207806301514903,28.088972663909196,I
2019-03-08,7.1028,0.9432736264052212,0,28.58433323077446,28.488202787631213,I
2019-03-10,23.3766,0.8121868153322198,0,30.9222,28.753478610224434,E
2019-03-13,28.3842,0.5049679009245162,0,28.88055,29.154730848448825,E
2019-03-15,4.0383,0.9646709604270663,0,31.8321,29.43154567144635,E
2019-03-18,29.8152,0.1386599412391773,0,29.8152,29.846132199126025,E
2019-03-19,30.3228,0.0307249712313003,0,30.3228,29.98807721058876,E
2019-03-20,7.4655,0.9334856867933604,0,30.09668490195711,30.12276053039831,I
2019-03-23,25.9281,0.1371967654986522,0,30.487884775095157,30.533669723885062,I
2019-03-25,11.1951,0.8973874594755121,0,30.74868469052052,30.809936306267424,I
2019-03-26,31.9149,0.1144269909846914,0,31.9149,30.946676743490194,E
2019-03-28,30.9285,0.0041728244805702,0,30.9285,31.220678109526492,O
2019-03-30,8.9793,0.9203833600663938,0,31.45030783398705,31.497221265598704,I
2019-04-02,27.8775,0.5004112836889728,0,31.887146152893337,31.919335114233654,I
2019-04-04,24.2208,0.5655851493139629,0,32.17837169883086,32.20387321722401,I
2019-04-07,31.8582,0.0038833858622242,0,31.8582,32.63435847252218,O
2019-04-09,12.2607,0.8891898487066862,0,32.92265666355695,32.9155328312831,I
2019-04-11,11.9511,0.8917828648732347,0,33.23010330937676,33.2005801201293,I
2019-04-14,21.2157,0.7918278316466204,0,33.691273278106465,33.63919716361232,I
2019-04-19,16.3215,0.8471168437025797,0,34.45988989265597,34.43518520586942,I
2019-04-20,1.4562,0.9833473991889834,0,34.2684,34.60615477568542,E
2019-04-22,0.0027,0.9999798170075348,0,35.3547,34.96980648074171,E
2019-04-24,27.6318,0.7195600942655145,0,33.1209,35.346980381390026,E
2019-04-27,35.4393,0.0419221411192214,0,35.4393,35.93320006750056,E
2019-04-29,7.8741,0.9332921603611022,0,38.6433,36.33304093996554,E
2019-05-02,35.2197,0.0041733465658956,0,35.2197,36.95946950512611,O
2019-05-06,23.9337,0.6225319725766845,0,37.3993373269888,37.802874054055735,I
2019-05-07,35.8479,0.0138156428730594,0,35.8479,38.049249917804396,E
2019-05-09,17.2359,0.8378737597778605,0,38.085685867275835,38.47608236751333,I
2019-05-12,38.6271,0.0043612406337717,0,38.6271,39.14047719363024,O
2019-05-13,43.0767,0.0080001658065452,0,39.09509640698188,39.39385283752155,O
2019-05-14,32.8671,0.6689690805754221,0,37.6902,39.60898160978673,E
2019-05-17,41.0346,0.0022539772851609,0,41.0346,40.34946234983897,O
2019-05-22,42.1353,0.0022377562763735,0,42.1353,41.66278453396129,O
2019-05-24,32.0832,0.6792744808723504,0,42.17450336378579,42.18471914552413,I
